product_id,product_name,brand,price,original_price,discount_percentage,discount_amount,rating,ratings_count,reviews_count,display_size,display_type,screen_resolution,battery_life,battery_capacity,water_resistance,bluetooth_version,compatibility,heart_rate_monitor,blood_oxygen_monitor,sports_modes,gps,bluetooth_calling,strap_material,strap_color,weight,warranty,availability,charging_time,stress_monitor,nfc_payments,camera_control,voice_assistant,case_material,dimensions,launch_date,battery_life_days,review_ratio
sw10261,fireboltt quantum sleep tracking,fireboltt,3830.0,6744,43,2914,4.0,23668,13015,1.3,lcd,440x436 pixels,11 days,229.0,water resistant,5.0,android,False,1,81,False,False,leather,red,74.0,1 year,in stock,3 hours,1,0,1,1,fiber,41x38x15 mm,2022-07-01,11.0,0.5498985972621261
sw10262,crossbeats ignite ultra water resistance,crossbeats,3929.0,5310,26,1381,4.4,6799,16610,1.4,lcd,383x376 pixels,18 days,247.0,ip67,5.0,android,False,1,66,False,False,leather,purple,51.0,1 year,out of stock,3 hours,1,0,1,1,metal,47x44x14 mm,2022-01-01,18.0,2.4430063244594793
sw10263,noise colorfit grand heart rate monitor,noise,3719.0,4568,18,849,4.7,3575,17878,1.3,lcd,344x351 pixels,16 days,340.0,ip68,5.0,android  ios,False,0,50,False,False,metal,pink,37.0,2 year,in stock,3 hours,0,0,0,1,fiber,50x37x15 mm,2023-01-01,16.0,5.000839160839161
sw10264,realme techlife max sleep tracking,realme,5464.0,7276,24,1812,4.0,20417,14329,1.2,tft,423x446 pixels,13 days,209.0,ip68,5.0,ios,False,0,52,False,False,silicone,red,46.0,1 year,in stock,1 hours,1,0,0,1,plastic,46x40x10 mm,2024-02-01,13.0,0.7018171131899887
sw10265,apple watch se heart rate monitor,apple,42673.0,71091,39,28418,4.0,38490,377,2.0,amoled,362x385 pixels,7 days,557.0,5atm,5.3,android,False,1,169,False,False,leather,pink,72.0,1 year,in stock,3 hours,1,1,0,0,fiber,46x43x13 mm,2024-05-01,7.0,0.009794751883606132
sw10266,samsung gear sport ultra camera control,samsung,16116.0,21641,25,5525,3.8,2878,3897,1.6,oled,399x351 pixels,7 days,524.0,3atm,5.2,android  ios,False,0,91,False,False,metal,black,55.0,2 year,in stock,2 hours,0,1,1,0,metal,40x43x15 mm,2023-03-01,7.0,1.3540653231410702
sw10267,boult drift music control,boult,1339.0,1730,22,391,4.8,20607,16051,1.2,lcd,324x355 pixels,9 days,571.0,ip67,5.0,android,False,1,75,False,False,silicone,pink,74.0,2 year,in stock,3 hours,1,0,1,1,fiber,44x36x11 mm,2024-07-01,9.0,0.7789100790993352
sw10268,fastrack revolt 4 bluetooth calling,fastrack,1998.0,2680,25,682,4.2,6376,16030,1.4,lcd,379x338 pixels,17 days,366.0,ip68,5.0,ios,False,1,71,False,False,tpu,blue,30.0,2 year,in stock,2 hours,0,0,0,0,metal,44x37x10 mm,2024-10-01,17.0,2.514115432873275
sw10269,ambrane curve 2 music control,ambrane,1255.0,2103,40,848,4.4,6659,19474,1.2,lcd,392x339 pixels,19 days,581.0,5atm,5.0,android,False,1,89,False,False,silicone,purple,51.0,1 year,out of stock,2 hours,1,0,1,1,fiber,42x45x11 mm,2023-06-01,19.0,2.924463132602493
sw10270,fastrack reflex 4 bluetooth calling,fastrack,5580.0,8208,32,2628,4.1,30215,3356,1.4,tft,416x330 pixels,14 days,357.0,ip67,5.0,android  ios,False,1,90,False,False,metal,gold,30.0,1 year,in stock,2 hours,0,0,1,0,plastic,41x35x10 mm,2022-01-01,14.0,0.11107066026807877
sw10271,crossbeats elevate max female health tracking,crossbeats,5743.0,9059,36,3316,4.6,1362,3826,1.2,tft,414x336 pixels,11 days,410.0,ip67,5.0,android  ios,False,0,60,False,False,nylon,black,63.0,1 year,in stock,1 hours,0,0,0,1,plastic,46x42x11 mm,2022-10-01,11.0,2.8091042584434653
sw10272,huami amazfit gts camera control,huami,8005.0,9677,17,1672,4.0,12575,6056,1.8,amoled,366x371 pixels,12 days,592.0,3atm,5.2,android  ios,False,0,99,False,False,metal,black,32.0,1 year,in stock,2 hours,1,0,0,1,plastic,48x41x13 mm,2022-01-01,12.0,0.4815904572564612
sw10273,sonata smart ultra gps navigation,sonata,1445.0,2451,41,1006,4.6,8855,5141,1.3,lcd,443x405 pixels,13 days,354.0,water resistant,5.0,android,False,0,86,False,False,metal,black,54.0,2 year,out of stock,2 hours,0,0,0,0,plastic,43x44x15 mm,2023-11-01,13.0,0.580575945793337
sw10274,huami amazfit gts 2 notification alerts,huami,3602.0,4666,22,1064,4.2,22175,10420,1.4,tft,358x385 pixels,18 days,344.0,5atm,5.0,android,False,0,78,False,False,metal,black,71.0,2 year,out of stock,3 hours,1,0,1,1,plastic,43x41x11 mm,2023-04-01,18.0,0.46989853438556933
sw10275,titan smart 2 spo2 monitor,titan,10539.0,15264,30,4725,4.1,6719,8245,1.6,amoled,448x347 pixels,9 days,379.0,ip68,5.2,android  ios,False,0,112,False,False,silicone,black,76.0,1 year,out of stock,3 hours,0,1,1,1,fiber,41x38x10 mm,2024-06-01,9.0,1.2271171305253759
sw10276,fireboltt ring plus voice assistant,fireboltt,5253.0,9057,42,3804,4.2,24700,6262,1.4,lcd,396x371 pixels,11 days,568.0,water resistant,5.0,ios,False,0,97,False,False,nylon,brown,56.0,1 year,in stock,2 hours,0,0,1,0,fiber,40x37x13 mm,2024-11-01,11.0,0.25352226720647775
sw10277,titan smart pro heart rate monitor,titan,6654.0,10645,37,3991,4.5,1905,19913,1.4,tft,328x440 pixels,20 days,595.0,ip68,5.0,android  ios,False,1,73,False,False,polycarbonate,pink,47.0,1 year,out of stock,3 hours,1,0,0,1,metal,45x41x14 mm,2024-04-01,20.0,10.453018372703411
sw10278,oneplus watch ultra notification alerts,oneplus,10716.0,17890,40,7174,4.4,38852,12212,1.6,oled,348x373 pixels,11 days,515.0,ip68,5.2,android,False,1,106,False,False,polycarbonate,red,70.0,1 year,out of stock,1 hours,0,1,1,1,metal,44x44x15 mm,2022-07-01,11.0,0.31432101307525995
sw10279,huami amazfit bip 3 water resistance,huami,6633.0,7694,13,1061,4.1,18043,12146,1.3,lcd,389x349 pixels,19 days,276.0,ip68,5.0,android  ios,False,0,75,False,False,metal,pink,80.0,1 year,out of stock,3 hours,1,0,0,1,metal,50x36x14 mm,2023-05-01,19.0,0.673169650279887
sw10280,fastrack reflex 4 water resistance,fastrack,4581.0,6091,24,1510,4.2,33468,6460,1.2,lcd,410x403 pixels,17 days,434.0,5atm,5.0,android  ios,False,1,73,False,False,leather,blue,45.0,2 year,in stock,3 hours,1,0,0,0,plastic,44x45x10 mm,2022-01-01,17.0,0.19302019839847018
sw10281,xiaomi redmi watch 2 weather display,xiaomi,4539.0,5783,21,1244,4.4,17645,6959,1.3,tft,349x327 pixels,11 days,412.0,water resistant,5.0,ios,False,1,90,False,False,nylon,red,72.0,2 year,in stock,1 hours,0,0,1,1,metal,46x41x13 mm,2024-06-01,11.0,0.39438934542363274
sw10282,apple watch series 2 bluetooth calling,apple,59157.0,81853,27,22696,3.8,14045,2107,2.0,amoled,380x418 pixels,5 days,410.0,5atm,5.3,android  ios,False,1,162,False,False,metal,silver,42.0,2 year,out of stock,3 hours,0,1,0,0,fiber,42x37x10 mm,2022-09-01,5.0,0.1500177999288003
sw10283,samsung gear sport 2 heart rate monitor,samsung,26329.0,46093,42,19764,4.2,43108,14314,2.0,amoled,445x391 pixels,3 days,586.0,ip67,5.3,ios,False,1,151,False,False,tpu,green,54.0,1 year,out of stock,2 hours,1,1,1,1,fiber,48x35x11 mm,2022-03-01,3.0,0.33204973554792616
sw10284,boat storm ultra water resistance,boat,4771.0,8356,42,3585,3.8,19897,16615,1.4,lcd,385x426 pixels,12 days,237.0,3atm,5.0,ios,False,0,50,False,False,tpu,black,65.0,1 year,in stock,2 hours,0,0,0,0,metal,42x37x14 mm,2024-04-01,12.0,0.8350505101271548
sw10285,fitbit inspire 4 bluetooth calling,fitbit,13124.0,22626,41,9502,4.2,19660,18916,1.8,amoled,424x361 pixels,9 days,399.0,ip68,5.2,ios,False,0,91,False,False,metal,brown,30.0,1 year,out of stock,2 hours,0,1,0,1,plastic,44x39x12 mm,2022-08-01,9.0,0.9621566632756867
sw10286,huami amazfit bip 2 notification alerts,huami,9716.0,15950,39,6234,4.3,40476,10502,1.8,oled,327x321 pixels,9 days,200.0,ip68,5.2,ios,False,0,101,False,False,leather,silver,31.0,1 year,out of stock,3 hours,0,1,1,0,plastic,49x42x13 mm,2024-06-01,9.0,0.25946239747010574
sw10287,apple watch series plus water resistance,apple,27415.0,42085,34,14670,4.6,15093,10445,1.8,amoled,440x406 pixels,7 days,543.0,water resistant,5.3,android  ios,False,1,114,False,False,metal,brown,46.0,2 year,in stock,2 hours,1,1,1,1,metal,43x39x14 mm,2023-04-01,7.0,0.6920426687868548
sw10288,boult drift plus spo2 monitor,boult,4806.0,8439,43,3633,4.1,46771,4037,1.4,tft,409x339 pixels,18 days,492.0,5atm,5.0,ios,False,1,71,False,False,polycarbonate,gold,32.0,1 year,out of stock,1 hours,1,0,1,0,plastic,42x44x13 mm,2023-02-01,18.0,0.0863141690363687
sw10289,amazfit gtr ultra voice assistant,amazfit,7819.0,11245,30,3426,4.3,40420,18081,1.2,tft,331x363 pixels,9 days,456.0,water resistant,5.0,android,False,0,74,False,False,nylon,silver,54.0,2 year,out of stock,3 hours,1,0,1,1,metal,42x39x15 mm,2023-06-01,9.0,0.4473280554181098
sw10290,noise colorfit ultra pro camera control,noise,1479.0,2550,42,1071,4.2,30081,12758,1.4,tft,333x436 pixels,11 days,227.0,5atm,5.0,android  ios,False,0,54,False,False,leather,black,57.0,2 year,in stock,3 hours,1,0,1,1,plastic,46x40x15 mm,2023-05-01,11.0,0.4241215385126824
sw10291,amazfit gtr lite amoled display,amazfit,8958.0,14598,38,5640,4.1,22611,3641,1.8,oled,324x383 pixels,7 days,334.0,ip67,5.2,android  ios,False,1,85,False,False,nylon,red,42.0,1 year,out of stock,1 hours,0,0,0,1,fiber,42x37x14 mm,2024-01-01,7.0,0.16102781831851753
sw10292,realme techlife max stress monitoring,realme,3362.0,5853,42,2491,4.0,16880,18006,1.2,lcd,385x357 pixels,10 days,426.0,ip68,5.0,android  ios,False,0,53,False,False,tpu,gold,42.0,1 year,out of stock,2 hours,0,0,0,0,fiber,41x41x13 mm,2023-07-01,10.0,1.0667061611374407
sw10293,huami amazfit gts 3 notification alerts,huami,5341.0,7346,27,2005,4.3,34393,18177,1.4,tft,326x385 pixels,11 days,316.0,5atm,5.0,android,False,1,99,False,False,nylon,brown,66.0,2 year,in stock,1 hours,1,0,1,1,fiber,50x41x11 mm,2023-10-01,11.0,0.5285087081673596
sw10294,samsung gear sport ultra heart rate monitor,samsung,21849.0,33152,34,11303,4.7,1351,19047,1.8,amoled,401x337 pixels,3 days,408.0,ip68,5.3,android,False,1,127,False,False,metal,gold,73.0,2 year,out of stock,3 hours,1,1,1,1,plastic,48x42x13 mm,2024-06-01,3.0,14.098445595854923
sw10295,fitbit charge female health tracking,fitbit,14036.0,20667,32,6631,4.3,28120,6880,1.8,oled,422x324 pixels,9 days,481.0,3atm,5.2,ios,False,0,86,False,False,tpu,red,49.0,2 year,out of stock,2 hours,0,1,0,1,fiber,45x37x12 mm,2024-07-01,9.0,0.24466571834992887
sw10296,realme techlife max music control,realme,7032.0,10938,35,3906,4.3,32180,12210,1.4,lcd,441x377 pixels,21 days,438.0,5atm,5.0,ios,False,0,79,False,False,silicone,green,36.0,1 year,out of stock,3 hours,0,0,0,0,metal,47x45x15 mm,2022-12-01,21.0,0.37942821628340584
sw10297,fastrack reflex plus sports modes,fastrack,4252.0,4892,13,640,3.9,12005,5182,1.3,tft,401x382 pixels,7 days,396.0,water resistant,5.0,ios,False,0,96,False,False,polycarbonate,green,47.0,2 year,out of stock,3 hours,1,0,1,1,fiber,42x45x14 mm,2024-11-01,7.0,0.43165347771761764
sw10298,boat flash 3 heart rate monitor,boat,4349.0,5625,22,1276,4.3,12929,13617,1.3,lcd,389x408 pixels,10 days,342.0,ip68,5.0,android,False,0,85,False,False,nylon,brown,54.0,2 year,in stock,2 hours,1,0,0,1,plastic,42x39x11 mm,2023-12-01,10.0,1.053213705623018
sw10299,garmin venu max amoled display,garmin,40013.0,48151,16,8138,4.2,4707,9490,2.2,amoled,444x324 pixels,5 days,402.0,ip68,5.3,android,False,1,105,False,False,polycarbonate,brown,56.0,2 year,in stock,3 hours,0,1,1,0,plastic,47x37x10 mm,2022-01-01,5.0,2.0161461652857446
sw10300,fireboltt phonism plus amoled display,fireboltt,1909.0,2486,23,577,4.5,11854,15629,1.3,lcd,448x340 pixels,13 days,581.0,5atm,5.0,android,False,0,61,False,False,silicone,brown,48.0,1 year,out of stock,1 hours,0,0,1,0,metal,48x41x11 mm,2022-09-01,13.0,1.3184579045048086
sw10301,ambrane stride music control,ambrane,1952.0,3489,44,1537,4.7,13270,613,1.3,tft,370x373 pixels,10 days,304.0,5atm,5.0,android,False,0,99,False,False,nylon,purple,32.0,1 year,out of stock,3 hours,1,0,0,1,metal,46x37x11 mm,2022-04-01,10.0,0.04619442351168048
sw10302,samsung gear sport 3 music control,samsung,29932.0,37723,20,7791,3.9,40432,6441,1.8,amoled,344x449 pixels,6 days,268.0,3atm,5.3,android  ios,False,1,135,False,False,nylon,purple,60.0,2 year,in stock,2 hours,1,1,0,1,metal,43x42x12 mm,2023-06-01,6.0,0.15930451127819548
sw10303,apple watch series ultra weather display,apple,55098.0,89853,38,34755,4.7,30078,794,2.2,amoled,330x323 pixels,4 days,233.0,3atm,5.3,android,False,1,109,False,False,polycarbonate,blue,71.0,2 year,out of stock,3 hours,0,1,1,0,fiber,45x35x14 mm,2024-06-01,4.0,0.026398031784028192
sw10304,boult bolt lite camera control,boult,4701.0,8361,43,3660,4.4,10688,8833,1.4,lcd,423x380 pixels,18 days,479.0,ip67,5.0,android  ios,False,1,51,False,False,metal,green,53.0,1 year,in stock,2 hours,0,0,0,0,plastic,48x35x15 mm,2024-03-01,18.0,0.8264408682634731
sw10305,xiaomi mi band spo2 monitor,xiaomi,4034.0,6472,37,2438,4.0,16607,14842,1.3,tft,370x379 pixels,18 days,493.0,ip68,5.0,ios,False,0,60,False,False,nylon,silver,43.0,2 year,in stock,2 hours,1,0,0,1,plastic,41x37x15 mm,2022-02-01,18.0,0.8937195158668032
sw10306,realme watch lite bluetooth calling,realme,7812.0,9350,16,1538,3.9,49394,16378,1.2,tft,360x376 pixels,10 days,274.0,5atm,5.0,android  ios,False,0,50,False,False,silicone,silver,71.0,2 year,out of stock,3 hours,1,0,0,0,fiber,41x45x14 mm,2022-11-01,10.0,0.33157873425922174
sw10307,boult bolt 2 sports modes,boult,1670.0,2540,34,870,4.5,12611,18166,1.2,tft,377x334 pixels,13 days,504.0,5atm,5.0,ios,False,1,89,False,False,metal,black,69.0,2 year,in stock,2 hours,1,0,1,0,plastic,40x40x14 mm,2022-08-01,13.0,1.4404884624534138
sw10308,boult bolt plus voice assistant,boult,5922.0,8397,29,2475,4.4,16590,11591,1.4,lcd,427x365 pixels,15 days,250.0,3atm,5.0,android  ios,False,1,52,False,False,metal,purple,41.0,1 year,in stock,3 hours,0,0,0,0,plastic,47x36x15 mm,2024-03-01,15.0,0.6986738999397227
sw10309,boult drift pro camera control,boult,2790.0,3666,23,876,4.7,45492,8404,1.2,lcd,352x443 pixels,8 days,296.0,ip68,5.0,ios,False,1,85,False,False,polycarbonate,purple,58.0,1 year,out of stock,1 hours,1,0,1,0,plastic,47x42x11 mm,2022-11-01,8.0,0.18473577771915942
sw10310,xiaomi mi band lite sleep tracking,xiaomi,4359.0,7530,42,3171,4.0,21580,13015,1.4,tft,421x335 pixels,21 days,579.0,ip67,5.0,ios,False,1,59,False,False,nylon,silver,72.0,2 year,out of stock,3 hours,1,0,0,1,fiber,42x40x10 mm,2024-09-01,21.0,0.6031047265987025
sw10311,fastrack reflex ultra weather display,fastrack,2522.0,3716,32,1194,4.6,48611,10206,1.2,tft,330x350 pixels,18 days,521.0,ip67,5.0,android,False,1,76,False,False,leather,red,79.0,2 year,in stock,1 hours,1,0,1,1,metal,50x41x12 mm,2024-12-01,18.0,0.2099524798913826
sw10312,sonata essence 3 sleep tracking,sonata,1134.0,1542,26,408,4.3,1078,14918,1.3,tft,431x396 pixels,19 days,349.0,5atm,5.0,ios,False,0,55,False,False,tpu,brown,52.0,2 year,out of stock,1 hours,0,0,1,1,metal,49x45x15 mm,2022-10-01,19.0,13.838589981447125
sw10313,garmin forerunner ultra amoled display,garmin,26279.0,36556,28,10277,4.6,6289,12340,2.0,amoled,395x424 pixels,6 days,554.0,3atm,5.3,ios,False,1,141,False,False,metal,silver,34.0,1 year,in stock,2 hours,0,1,0,0,plastic,45x38x15 mm,2022-05-01,6.0,1.962156145651137
sw10314,realme watch max stress monitoring,realme,2374.0,3398,30,1024,4.3,35555,19369,1.3,tft,417x387 pixels,19 days,566.0,ip68,5.0,ios,False,0,58,False,False,nylon,brown,77.0,2 year,out of stock,1 hours,0,0,0,1,metal,42x41x14 mm,2024-06-01,19.0,0.5447616369005766
sw10315,noise colorfit pro plus camera control,noise,7178.0,11660,38,4482,4.5,48513,9472,1.3,tft,351x448 pixels,18 days,591.0,ip68,5.0,ios,False,1,98,False,False,tpu,blue,73.0,1 year,in stock,1 hours,0,0,0,1,plastic,45x42x11 mm,2023-06-01,18.0,0.19524663492259806
sw10316,sonata smart max amoled display,sonata,1781.0,3025,41,1244,4.0,39358,17112,1.3,tft,397x341 pixels,12 days,276.0,5atm,5.0,ios,False,0,75,False,False,leather,purple,30.0,1 year,in stock,1 hours,0,0,0,1,metal,42x45x10 mm,2024-04-01,12.0,0.43477818994867623
sw10317,samsung gear sport lite female health tracking,samsung,13981.0,18881,25,4900,4.0,17827,15910,1.6,amoled,384x362 pixels,10 days,580.0,ip67,5.2,ios,False,1,80,False,False,nylon,pink,49.0,1 year,in stock,1 hours,0,1,1,0,plastic,45x41x13 mm,2022-08-01,10.0,0.8924664834240198
sw10318,huami amazfit gts 4 heart rate monitor,huami,9450.0,12355,23,2905,4.4,12562,13102,1.6,oled,383x321 pixels,11 days,504.0,3atm,5.2,android  ios,False,0,113,False,False,silicone,green,46.0,1 year,in stock,3 hours,1,1,0,0,metal,48x40x12 mm,2024-03-01,11.0,1.0429867855437032
sw10319,titan smart lite heart rate monitor,titan,10753.0,13610,20,2857,4.1,25933,7544,1.6,oled,419x368 pixels,7 days,557.0,5atm,5.2,android,False,0,105,False,False,silicone,gold,61.0,2 year,out of stock,1 hours,1,0,1,0,metal,47x35x12 mm,2022-03-01,7.0,0.2909034820498978
sw10320,apple watch se 3 camera control,apple,30375.0,39596,23,9221,4.7,27714,9217,1.8,amoled,322x356 pixels,5 days,541.0,ip68,5.3,android,False,1,130,False,False,silicone,green,76.0,1 year,in stock,2 hours,0,1,1,0,plastic,42x44x14 mm,2023-11-01,5.0,0.33257559356282024
sw10321,boat xtend pro amoled display,boat,8308.0,10485,20,2177,4.6,26765,16507,1.8,amoled,413x400 pixels,10 days,547.0,ip67,5.2,android  ios,False,1,115,False,False,silicone,pink,71.0,2 year,in stock,2 hours,0,1,1,0,fiber,48x44x13 mm,2022-08-01,10.0,0.616738277601345
sw10322,crossbeats ignite pro notification alerts,crossbeats,4376.0,7285,39,2909,4.0,37304,14634,1.2,tft,448x429 pixels,8 days,230.0,3atm,5.0,android,False,1,80,False,False,metal,purple,69.0,2 year,in stock,1 hours,1,0,1,0,plastic,48x40x10 mm,2024-01-01,8.0,0.3922903710057903
sw10323,samsung galaxy fit pro bluetooth calling,samsung,13945.0,16177,13,2232,4.5,29474,10572,1.6,amoled,443x352 pixels,8 days,228.0,5atm,5.2,android,False,1,101,False,False,nylon,black,62.0,2 year,in stock,1 hours,1,1,0,0,fiber,42x44x12 mm,2024-12-01,8.0,0.35868901404627807
sw10324,ambrane stride camera control,ambrane,2445.0,3900,37,1455,4.8,25051,7011,1.3,lcd,448x384 pixels,7 days,524.0,3atm,5.0,android,False,1,60,False,False,silicone,silver,44.0,2 year,out of stock,3 hours,0,0,1,0,metal,50x38x15 mm,2024-02-01,7.0,0.27986906710310966
sw10325,titan juxt lite weather display,titan,9855.0,11696,15,1841,4.6,47990,16276,1.8,oled,357x392 pixels,7 days,317.0,ip68,5.2,android  ios,False,0,116,False,False,nylon,green,41.0,2 year,out of stock,1 hours,0,1,0,0,fiber,47x36x10 mm,2024-02-01,7.0,0.3391539904146697
sw10326,oneplus band lite weather display,oneplus,12463.0,19979,37,7516,4.7,883,5486,1.6,oled,402x329 pixels,11 days,350.0,ip68,5.2,ios,False,1,104,False,False,nylon,silver,70.0,2 year,out of stock,2 hours,0,1,0,0,metal,44x37x12 mm,2023-12-01,11.0,6.2129105322763305
sw10327,samsung galaxy fit max sleep tracking,samsung,28752.0,43057,33,14305,4.5,7974,11435,2.0,amoled,443x361 pixels,6 days,467.0,3atm,5.3,ios,False,1,100,False,False,tpu,blue,62.0,1 year,out of stock,3 hours,1,1,1,1,plastic,44x45x12 mm,2024-03-01,6.0,1.4340356157511913
sw10328,ambrane stride ultra music control,ambrane,3642.0,4286,15,644,4.5,46966,9182,1.2,tft,324x329 pixels,10 days,586.0,water resistant,5.0,android,False,0,58,False,False,nylon,blue,64.0,2 year,in stock,1 hours,1,0,0,1,plastic,49x45x13 mm,2023-09-01,10.0,0.19550312992377464
sw10329,titan smart 3 bluetooth calling,titan,3060.0,4019,23,959,4.0,38801,15802,1.2,lcd,415x345 pixels,14 days,234.0,ip68,5.0,android  ios,False,0,81,False,False,silicone,brown,62.0,2 year,in stock,1 hours,1,0,0,1,metal,41x37x12 mm,2023-02-01,14.0,0.40725754490863636
sw10330,oneplus watch plus bluetooth calling,oneplus,3117.0,5151,39,2034,4.8,28755,12339,1.2,lcd,421x416 pixels,10 days,449.0,ip67,5.0,android,False,1,55,False,False,polycarbonate,brown,70.0,2 year,in stock,3 hours,0,0,0,0,fiber,50x39x14 mm,2024-10-01,10.0,0.4291079812206573
sw10331,boult bolt ultra weather display,boult,3489.0,5222,33,1733,4.4,45541,18281,1.4,tft,436x437 pixels,15 days,467.0,3atm,5.0,ios,False,0,73,False,False,silicone,blue,56.0,2 year,in stock,2 hours,1,0,0,1,metal,40x43x12 mm,2023-09-01,15.0,0.40141850200917856
sw10332,fitbit charge max stress monitoring,fitbit,22891.0,33265,31,10374,3.9,48494,11632,2.2,amoled,338x323 pixels,3 days,227.0,water resistant,5.3,ios,False,1,183,False,False,leather,black,44.0,2 year,out of stock,2 hours,1,1,1,1,metal,49x36x11 mm,2022-03-01,3.0,0.23986472553305563
sw10333,fastrack revolt 2 gps navigation,fastrack,3293.0,4637,28,1344,4.6,17632,18029,1.3,lcd,339x337 pixels,11 days,423.0,3atm,5.0,ios,False,1,51,False,False,leather,purple,74.0,2 year,out of stock,1 hours,1,0,0,0,fiber,41x43x14 mm,2023-12-01,11.0,1.0225158802177858
sw10334,samsung galaxy fit 4 music control,samsung,16797.0,28100,40,11303,4.5,21556,2409,1.8,oled,387x387 pixels,12 days,408.0,ip68,5.2,ios,False,0,103,False,False,tpu,green,66.0,2 year,out of stock,1 hours,1,0,1,1,plastic,43x39x12 mm,2024-03-01,12.0,0.11175542772313973
sw10335,samsung galaxy fit lite weather display,samsung,23358.0,38248,38,14890,4.7,13931,10001,2.2,amoled,379x393 pixels,4 days,222.0,ip68,5.3,android  ios,False,1,147,False,False,polycarbonate,red,50.0,1 year,in stock,2 hours,0,1,1,0,metal,49x42x12 mm,2023-07-01,4.0,0.7178953413251022
sw10336,fastrack revolt 2 music control,fastrack,3178.0,4785,33,1607,3.9,28024,3510,1.2,lcd,321x402 pixels,16 days,454.0,5atm,5.0,ios,False,1,76,False,False,silicone,red,60.0,1 year,in stock,2 hours,1,0,1,0,fiber,42x41x10 mm,2024-04-01,16.0,0.1252497858978019
sw10337,oneplus band 2 heart rate monitor,oneplus,3981.0,6781,41,2800,4.6,40945,4915,1.3,lcd,421x429 pixels,10 days,316.0,water resistant,5.0,ios,False,1,85,False,False,tpu,black,61.0,1 year,out of stock,1 hours,1,0,0,0,metal,46x35x15 mm,2022-11-01,10.0,0.12003907681035536
sw10338,oneplus watch plus gps navigation,oneplus,10024.0,15164,33,5140,3.9,13593,17367,1.8,amoled,418x420 pixels,10 days,200.0,water resistant,5.2,android,False,1,84,False,False,tpu,red,65.0,2 year,in stock,1 hours,0,0,1,0,fiber,45x42x15 mm,2024-05-01,10.0,1.2776429044361068
sw10339,boat flash max heart rate monitor,boat,3470.0,4527,23,1057,4.3,17085,9404,1.4,lcd,407x334 pixels,8 days,287.0,water resistant,5.0,android,False,0,71,False,False,leather,blue,64.0,1 year,out of stock,1 hours,0,0,1,1,fiber,48x37x11 mm,2024-01-01,8.0,0.5504243488440153
sw10340,boult drift pro water resistance,boult,1609.0,2779,42,1170,4.3,27346,1361,1.3,lcd,438x384 pixels,9 days,539.0,3atm,5.0,android,False,1,86,False,False,leather,purple,45.0,1 year,out of stock,2 hours,1,0,1,1,fiber,50x44x15 mm,2023-05-01,9.0,0.049769618957068676
sw10341,sonata essence 3 gps navigation,sonata,2142.0,2869,25,727,4.1,4734,19752,1.4,tft,369x372 pixels,15 days,236.0,ip67,5.0,android,False,1,75,False,False,nylon,green,42.0,1 year,out of stock,2 hours,1,0,0,1,metal,46x44x15 mm,2023-02-01,15.0,4.172370088719899
sw10342,crossbeats elevate 2 sports modes,crossbeats,8994.0,12080,25,3086,3.8,35403,1358,1.8,oled,442x393 pixels,14 days,324.0,ip67,5.2,ios,False,1,116,False,False,polycarbonate,green,76.0,1 year,out of stock,3 hours,1,0,1,0,metal,40x45x10 mm,2023-04-01,14.0,0.0383583312148688
sw10343,sonata smart water resistance,sonata,2096.0,3104,32,1008,3.9,2059,8184,1.2,tft,393x417 pixels,14 days,262.0,water resistant,5.0,ios,False,0,63,False,False,polycarbonate,red,80.0,2 year,in stock,3 hours,1,0,0,1,fiber,42x45x15 mm,2022-02-01,14.0,3.9747450218552696
sw10344,realme techlife voice assistant,realme,6264.0,9480,33,3216,4.6,3195,7905,1.4,lcd,353x371 pixels,20 days,442.0,3atm,5.0,ios,False,0,62,False,False,silicone,brown,55.0,1 year,in stock,2 hours,1,0,0,1,plastic,44x36x13 mm,2024-05-01,20.0,2.4741784037558685
sw10345,samsung galaxy fit 3 bluetooth calling,samsung,20334.0,27375,25,7041,4.3,16070,11179,2.2,amoled,343x380 pixels,7 days,247.0,3atm,5.3,android  ios,False,1,194,False,False,metal,purple,32.0,2 year,in stock,3 hours,1,1,0,0,fiber,47x39x10 mm,2024-04-01,7.0,0.6956440572495333
sw10346,huami amazfit gts plus voice assistant,huami,3526.0,4406,19,880,4.1,20940,16862,1.3,lcd,413x425 pixels,12 days,519.0,ip68,5.0,android,False,0,56,False,False,silicone,blue,51.0,1 year,out of stock,2 hours,1,0,0,1,plastic,50x36x13 mm,2023-05-01,12.0,0.8052531041069723
sw10347,fitbit sense 2 female health tracking,fitbit,21976.0,32783,32,10807,4.5,14248,13598,2.0,amoled,413x360 pixels,7 days,492.0,3atm,5.3,ios,False,1,181,False,False,tpu,green,69.0,2 year,in stock,2 hours,1,1,0,0,plastic,41x35x14 mm,2023-03-01,7.0,0.9543795620437956
sw10348,crossbeats ignite plus sleep tracking,crossbeats,6509.0,8608,24,2099,4.7,37785,1695,1.3,tft,363x357 pixels,19 days,283.0,ip68,5.0,ios,False,1,97,False,False,tpu,brown,59.0,1 year,out of stock,2 hours,0,0,0,1,plastic,41x35x15 mm,2023-01-01,19.0,0.044859071059944425
